jinhanki_id_joined,geom_joined_any,population
境 - 3706,POINT(139.5439203 35.7061708),9383.0
小島一丁目 - 2758,POINT(139.7829547 35.7050382),8361.0
小島一丁目 - 2740,POINT(139.7830828 35.704647),8361.0
小石川三丁目 - 842,POINT(139.7503838 35.7147716),10411.0
千住橋戸町 - 1158,POINT(139.7954529 35.7390385),10923.0
三筋二丁目 - 2623,POINT(139.7879335 35.7050907),12459.0
横網一丁目 - 1456,POINT(139.7941885 35.6977315),8365.0
東上野三丁目 - 602,POINT(139.7816089 35.7119796),8877.0
東上野三丁目 - 616,POINT(139.7813839 35.7113635),8877.0
東上野三丁目 - 610,POINT(139.7814577 35.7111735),8877.0
東上野三丁目 - 604,POINT(139.7813661 35.7113894),8877.0
湯島三丁目 - 3400,POINT(139.7692872 35.705716),9391.0
湯島三丁目 - 3383,POINT(139.7692999 35.7053299),9391.0
湯島三丁目 - 3373,POINT(139.769276 35.7053335),9391.0
湯島三丁目 - 3392,POINT(139.7687858 35.7055574),9391.0
湯島三丁目 - 3379,POINT(139.7682005 35.7054267),9391.0
本郷二丁目 - 3340,POINT(139.7596948 35.7072452),11953.0
本郷二丁目 - 3311,POINT(139.7596953 35.707237),11953.0
本郷二丁目 - 3342,POINT(139.7596968 35.7072219),11953.0
千束一丁目 - 3725,POINT(139.7914497 35.7193319),15539.0
千束一丁目 - 3727,POINT(139.7918526 35.7195919),15539.0
千束一丁目 - 3729,POINT(139.7922465 35.7197982),15539.0
千束一丁目 - 3730,POINT(139.7914771 35.719347),15539.0
根岸一丁目 - 4105,POINT(139.7788848 35.7230317),8373.0
要町三丁目 - 1980,POINT(139.689357 35.7387987),9909.0
西片二丁目 - 803,POINT(139.7585566 35.7157183),11957.0
本郷六丁目 - 2244,POINT(139.7581724 35.7151872),11957.0
本郷六丁目 - 2245,POINT(139.7583442 35.7153264),11957.0
方南一丁目 - 295,POINT(139.664423 35.675807),9913.0
西五反田八丁目 - 300,POINT(139.7203814 35.6199469),13499.0
根津二丁目 - 4242,POINT(139.7653718 35.7178737),8381.0
上落合二丁目 - 1385,POINT(139.6893545 35.7111812),8895.0
上落合二丁目 - 1382,POINT(139.6890248 35.7112978),8895.0
元浅草一丁目 - 467,POINT(139.7829949 35.7085597),15551.0
元浅草一丁目 - 455,POINT(139.7817946 35.7086605),15551.0
元浅草一丁目 - 460,POINT(139.7829654 35.708563),15551.0
上野一丁目 - 2529,POINT(139.7715396 35.7065553),8385.0
上野三丁目 - 2459,POINT(139.7730397 35.7062954),8385.0
上野一丁目 - 2543,POINT(139.772174 35.7067856),8385.0
赤城元町 - 185,POINT(139.7377263 35.7051202),10433.0
赤城元町 - 188,POINT(139.7381352 35.7052623),10433.0
小島一丁目 - 2737,POINT(139.7844045 35.7048526),8387.0
小島一丁目 - 2756,POINT(139.78478 35.7045559),8387.0
小島二丁目 - 2646,POINT(139.7843571 35.7054865),8387.0
山王二丁目 - 3028,POINT(139.724986 35.587514),8389.0
春日一丁目 - 2192,POINT(139.7519353 35.7072503),8901.0
春日一丁目 - 2193,POINT(139.7519315 35.7073792),8901.0
春日一丁目 - 2188,POINT(139.7519369 35.7072393),8901.0
春日一丁目 - 2204,POINT(139.7519334 35.7074097),8901.0
寿二丁目 - 330,POINT(139.791096 35.7098847),9925.0
下石神井四丁目 - 1403,POINT(139.5994609 35.7257732),8903.0
浅草橋五丁目 - 2989,POINT(139.7819237 35.7009213),9415.0
松が谷三丁目 - 3874,POINT(139.7864059 35.7168011),9415.0
小石川二丁目 - 867,POINT(139.7513747 35.709806),16782.0
小石川二丁目 - 857,POINT(139.7516468 35.7100068),16782.0
小石川二丁目 - 863,POINT(139.7511973 35.7097833),16782.0
駒込二丁目 - 1808,POINT(139.7483504 35.7372851),8393.0
元浅草二丁目 - 429,POINT(139.7833014 35.7093585),11467.0
元浅草二丁目 - 416,POINT(139.7833671 35.7093492),11467.0
小日向四丁目 - 214,POINT(139.7372788 35.7150069),14539.0
小日向四丁目 - 213,POINT(139.7372935 35.7150364),14539.0
一丁目 - 1690,POINT(139.6403605 35.7683893),8401.0
本郷二丁目 - 3315,POINT(139.7611688 35.7073986),10961.0
本郷三丁目 - 3208,POINT(139.7621824 35.7062842),11473.0
本郷三丁目 - 3236,POINT(139.7619939 35.7067292),11473.0
北青山三丁目 - 1643,POINT(139.7099879 35.6655441),8403.0
王子本町一丁目 - 4568,POINT(139.7357467 35.7542036),10963.0
三ノ輪二丁目 - 3445,POINT(139.7941416 35.7302953),12499.0
鷺宮二丁目 - 4682,POINT(139.6467467 35.7242192),13011.0
小石川二丁目 - 4584,POINT(139.7496898 35.7109875),9941.0
小石川二丁目 - 853,POINT(139.7496985 35.7108668),9941.0
本郷四丁目 - 2308,POINT(139.7550871 35.7112469),12501.0
本郷四丁目 - 2301,POINT(139.7552072 35.7109805),12501.0
本郷四丁目 - 2327,POINT(139.7551387 35.7111437),12501.0
本郷四丁目 - 2298,POINT(139.7550763 35.7112357),12501.0
本郷四丁目 - 2303,POINT(139.7550694 35.7112325),12501.0
本郷四丁目 - 2323,POINT(139.7550825 35.7112382),12501.0
高田馬場二丁目 - 1442,POINT(139.7060963 35.7136677),9431.0
松濤一丁目 - 4156,POINT(139.694742 35.65975),9431.0
台東三丁目 - 2848,POINT(139.7805022 35.7054237),10455.0
王子本町二丁目 - 1265,POINT(139.732423 35.7552638),10967.0
王子本町二丁目 - 1264,POINT(139.7326802 35.7553544),10967.0
王子本町二丁目 - 4639,POINT(139.7324102 35.7552616),10967.0
小島一丁目 - 2757,POINT(139.7840771 35.7040654),12503.0
神田三崎町三丁目 - 4082,POINT(139.7519236 35.701817),8409.0
神田三崎町三丁目 - 4081,POINT(139.752228 35.7019107),8409.0
台東区 - 2086,POINT(139.7854399 35.7146),11481.0
湯島二丁目 - 3424,POINT(139.7663111 35.7045412),10971.0
湯島二丁目 - 3426,POINT(139.7662695 35.7046275),10971.0
水道一丁目 - 3975,POINT(139.7409056 35.7105841),16091.0
水道一丁目 - 3977,POINT(139.7414506 35.7104682),16091.0
木月住吉町 - 3449,POINT(139.6565804 35.5669938),8925.0
木月伊勢町 - 552,POINT(139.6561183 35.5671651),8925.0
駒場一丁目 - 1025,POINT(139.6852875 35.6578468),9949.0
駒場一丁目 - 1029,POINT(139.6858116 35.6576642),9949.0
駒場一丁目 - 1028,POINT(139.685835 35.657524),9949.0
駒場一丁目 - 1032,POINT(139.68592 35.657522),9949.0
西蒲田七丁目 - 1217,POINT(139.7103246 35.5637038),14045.0
西蒲田六丁目 - 1224,POINT(139.7102971 35.5641906),14045.0
太子堂 - 2485,POINT(139.6703648 35.6464774),8415.0
豊島二丁目 - 1315,POINT(139.7433019 35.7585444),10463.0
豊島二丁目 - 4605,POINT(139.7434853 35.7583855),10463.0
豊島二丁目 - 1318,POINT(139.743434 35.758693),10463.0
豊島二丁目 - 4606,POINT(139.7434632 35.7583668),10463.0
上野公園 - 4357,POINT(139.7754857 35.7178201),11487.0
本郷四丁目 - 2319,POINT(139.7558874 35.7082635),14559.0
春日一丁目 - 2183,POINT(139.7504312 35.7086798),8929.0
春日一丁目 - 2197,POINT(139.7505528 35.7087708),8929.0
春日一丁目 - 2196,POINT(139.7505758 35.7087801),8929.0
根津二丁目 - 4243,POINT(139.7668488 35.7167827),9443.0
根津二丁目 - 4237,POINT(139.7667696 35.717093),9443.0
弥生二丁目 - 4330,POINT(139.7659438 35.7170052),9443.0
根津二丁目 - 4244,POINT(139.7665335 35.717087),9443.0
東三丁目 - 403,POINT(139.7108851 35.6480613),10469.0
西新宿四丁目 - 1467,POINT(139.6903417 35.6871054),8935.0
本郷三丁目 - 3231,POINT(139.7630982 35.7060468),10471.0
本郷三丁目 - 3225,POINT(139.7635802 35.7064135),10471.0
本郷三丁目 - 3234,POINT(139.7629703 35.7059053),10471.0
本郷三丁目 - 3217,POINT(139.7632618 35.705244),10471.0
本郷三丁目 - 3223,POINT(139.7627509 35.7058558),10471.0
本郷三丁目 - 3214,POINT(139.7629137 35.7056048),10471.0
本郷三丁目 - 3246,POINT(139.7632358 35.7064477),10471.0
本郷四丁目 - 2307,POINT(139.7564279 35.7102129),12007.0
本郷四丁目 - 2311,POINT(139.7566308 35.7096999),12007.0
本郷五丁目 - 2263,POINT(139.7570738 35.7095323),12007.0
北上野二丁目 - 476,POINT(139.7858242 35.7168399),12009.0
小石川二丁目 - 865,POINT(139.7485643 35.7095834),12009.0
東池袋四丁目 - 3550,POINT(139.7211841 35.728848),11499.0
浅草橋四丁目 - 3039,POINT(139.7836674 35.6985029),8429.0
関口一丁目 - 3272,POINT(139.7298114 35.7093628),9453.0
山吹町 - 3486,POINT(139.7292823 35.7086388),9453.0
関口一丁目 - 3269,POINT(139.7296965 35.7094791),9453.0
関口一丁目 - 3283,POINT(139.7298324 35.7094945),9453.0
関口一丁目 - 3284,POINT(139.7297953 35.7094733),9453.0
南大塚二丁目 - 4656,POINT(139.7309683 35.7275732),13549.0
国領町三丁目 - 4418,POINT(139.55864 35.649414),8431.0
国領町三丁目 - 4371,POINT(139.5586684 35.6495848),8431.0
国領町三丁目 - 4370,POINT(139.5586347 35.6496127),8431.0
国領町三丁目 - 4419,POINT(139.558742 35.649449),8431.0
国領町三丁目 - 4420,POINT(139.558812 35.649499),8431.0
寿三丁目 - 306,POINT(139.7918155 35.7072643),8943.0
山吹町 - 3490,POINT(139.7282355 35.7084149),9457.0
山吹町 - 3488,POINT(139.7283338 35.708215),9457.0
山吹町 - 3487,POINT(139.7278835 35.7086381),9457.0
早稲田鶴巻町 - 1566,POINT(139.7271585 35.7087419),9457.0
山吹町 - 3484,POINT(139.7279412 35.7083596),9457.0
山吹町 - 3480,POINT(139.7279112 35.7083664),9457.0
津久戸町 - 3892,POINT(139.7423241 35.7027723),10481.0
恵比寿南一丁目 - 159,POINT(139.7105836 35.6440708),10481.0
恵比寿南一丁目 - 158,POINT(139.7106694 35.6440119),10481.0
恵比寿南一丁目 - 157,POINT(139.7106935 35.644098),10481.0
根津二丁目 - 4235,POINT(139.7653248 35.7180993),10481.0
根津二丁目 - 4238,POINT(139.7654327 35.7181686),10481.0
恵比寿南一丁目 - 160,POINT(139.7105205 35.6441601),10481.0
根津二丁目 - 4240,POINT(139.765641 35.7183051),10481.0
豊島一丁目 - 4607,POINT(139.7398399 35.7585462),10995.0
上野公園 - 4356,POINT(139.7729058 35.7158735),9461.0
王子本町一丁目 - 1274,POINT(139.7332422 35.7543357),10485.0
南千住二丁目 - 3697,POINT(139.7985525 35.7313763),12023.0
根岸二丁目 - 4053,POINT(139.7761555 35.723945),8441.0
台東一丁目 - 2970,POINT(139.7803341 35.7002625),9977.0
台東一丁目 - 2958,POINT(139.780209 35.7002776),9977.0
石原一丁目 - 1205,POINT(139.797345 35.6993267),8443.0
石原一丁目 - 1204,POINT(139.7970048 35.699108),8443.0
東山一丁目 - 962,POINT(139.694285 35.646999),10491.0
元浅草二丁目 - 418,POINT(139.7829151 35.7114656),13563.0
元浅草二丁目 - 413,POINT(139.7831203 35.7110676),13563.0
根岸一丁目 - 4103,POINT(139.7778491 35.7224184),8959.0
根岸一丁目 - 4104,POINT(139.7776546 35.7227129),8959.0
根岸一丁目 - 4099,POINT(139.7778095 35.7224544),8959.0
根岸一丁目 - 4101,POINT(139.7776047 35.7225213),8959.0
根岸一丁目 - 4107,POINT(139.7775342 35.7225432),8959.0
根岸一丁目 - 4097,POINT(139.7780489 35.7225627),8959.0
根岸一丁目 - 4114,POINT(139.7775385 35.7226743),8959.0
根岸一丁目 - 4098,POINT(139.7777941 35.722465),8959.0
根岸一丁目 - 4095,POINT(139.7775334 35.7226784),8959.0
中央二丁目 - 4160,POINT(139.681155 35.700847),10495.0
松が谷一丁目 - 3955,POINT(139.7868634 35.712633),15615.0
松が谷二丁目 - 3911,POINT(139.7871511 35.7130137),15615.0
松が谷一丁目 - 3948,POINT(139.7870055 35.7126275),15615.0
大山町 - 2155,POINT(139.674873 35.6715858),9473.0
下谷三丁目 - 3965,POINT(139.7890402 35.7247656),12033.0
西蒲田八丁目 - 1210,POINT(139.7144864 35.5596618),14593.0
大田区 - 1625,POINT(139.7146374 35.5600696),14593.0
大田区 - 1624,POINT(139.7160515 35.559772),14593.0
駒場一丁目 - 1022,POINT(139.688586 35.657425),9987.0
東大井五丁目 - 4222,POINT(139.7351811 35.6064806),13571.0
小島二丁目 - 2648,POINT(139.7818281 35.7056113),15107.0
小島二丁目 - 2645,POINT(139.7822922 35.7056559),15107.0
台東四丁目 - 2808,POINT(139.7807989 35.705748),15107.0
小島二丁目 - 2651,POINT(139.7822052 35.7059319),15107.0
小島二丁目 - 2652,POINT(139.7816527 35.7059648),15107.0
台東四丁目 - 2830,POINT(139.7812552 35.7058559),15107.0
東上野二丁目 - 566,POINT(139.778554 35.7098931),11527.0
芝五丁目 - 1982,POINT(139.745633 35.646876),8461.0
上目黒一丁目 - 955,POINT(139.7022962 35.6471771),15117.0
境二丁目 - 485,POINT(139.5426657 35.7017147),8463.0
湯島一丁目 - 3459,POINT(139.767126 35.7027002),8975.0
東一丁目 - 473,POINT(139.7081456 35.6575512),11535.0
清澄三丁目 - 4262,POINT(139.7973844 35.6809139),8979.0
北沢一丁目 - 357,POINT(139.674125 35.665024),8979.0
清澄三丁目 - 4259,POINT(139.797385 35.6809233),8979.0
湯島二丁目 - 3420,POINT(139.7663287 35.7038013),9491.0
湯島一丁目 - 3458,POINT(139.7661831 35.7030612),9491.0
湯島二丁目 - 3414,POINT(139.7661213 35.7039313),9491.0
湯島二丁目 - 3413,POINT(139.7655977 35.7034795),9491.0
湯島二丁目 - 3435,POINT(139.7655312 35.7037634),9491.0
湯島二丁目 - 3429,POINT(139.7660829 35.7037333),9491.0
湯島一丁目 - 3456,POINT(139.7657999 35.703277),9491.0
湯島二丁目 - 3408,POINT(139.7661085 35.7037621),9491.0
東中野三丁目 - 947,POINT(139.6828105 35.7098896),11027.0
松が谷四丁目 - 3850,POINT(139.7889201 35.7184083),16147.0
松が谷四丁目 - 3848,POINT(139.7877444 35.7187807),16147.0
浅草橋四丁目 - 3036,POINT(139.7821963 35.6979699),10011.0
東神田三丁目 - 1917,POINT(139.783035 35.6972252),10011.0
東神田三丁目 - 1920,POINT(139.7824106 35.6970296),10011.0
東神田三丁目 - 1921,POINT(139.7828608 35.6970664),10011.0
国領町四丁目 - 4493,POINT(139.557208 35.649188),11547.0
国領町四丁目 - 4492,POINT(139.557163 35.649208),11547.0
豊島二丁目 - 1316,POINT(139.7428691 35.7582266),8989.0
豊島二丁目 - 1317,POINT(139.742859 35.75822),8989.0
豊島二丁目 - 4603,POINT(139.7428803 35.7582323),8989.0
豊島二丁目 - 1319,POINT(139.7431662 35.7577496),8989.0
上野桜木一丁目 - 4143,POINT(139.7758711 35.7192079),11549.0
粕谷四丁目 - 944,POINT(139.6059324 35.6641507),8479.0
粕谷四丁目 - 945,POINT(139.6056482 35.6639503),8479.0
粕谷四丁目 - 946,POINT(139.6059204 35.6641605),8479.0
粕谷四丁目 - 943,POINT(139.6058942 35.6641136),8479.0
本郷三丁目 - 3243,POINT(139.7628422 35.7054255),8991.0
本郷三丁目 - 3221,POINT(139.7624232 35.7053566),8991.0
水道町 - 3646,POINT(139.7357438 35.7078855),11039.0
目白二丁目 - 3031,POINT(139.7076805 35.7205996),13087.0
山王二丁目 - 3025,POINT(139.723508 35.5898482),14111.0
山王二丁目 - 3029,POINT(139.7237424 35.5905206),14111.0
元浅草四丁目 - 363,POINT(139.7863255 35.7099061),16159.0
元浅草四丁目 - 372,POINT(139.7857748 35.7099089),16159.0
湯島四丁目 - 2352,POINT(139.765071 35.7072308),8993.0
蔵前三丁目 - 2581,POINT(139.793107 35.7054146),9505.0
台東一丁目 - 2950,POINT(139.7792955 35.7016973),10017.0
台東一丁目 - 2959,POINT(139.7794765 35.7020648),10017.0
台東一丁目 - 2956,POINT(139.7793381 35.7019084),10017.0
台東一丁目 - 2963,POINT(139.7794148 35.7016913),10017.0
新丸子東二丁目 - 1988,POINT(139.6602799 35.5774627),11041.0
新丸子東二丁目 - 1987,POINT(139.6601675 35.5773463),11041.0
住吉二丁目 - 164,POINT(139.8163419 35.6891256),11553.0
住吉二丁目 - 165,POINT(139.8159402 35.6888792),11553.0
住吉二丁目 - 162,POINT(139.8163666 35.6891572),11553.0
住吉二丁目 - 161,POINT(139.8160565 35.6889505),11553.0
駒込六丁目 - 1762,POINT(139.74314 35.739078),12577.0
駒込六丁目 - 1761,POINT(139.743339 35.739451),12577.0
元浅草四丁目 - 371,POINT(139.7868714 35.7097333),13601.0
三筋二丁目 - 2616,POINT(139.7878828 35.705492),10531.0
本郷二丁目 - 3343,POINT(139.7611882 35.7035762),10531.0
音羽一丁目 - 203,POINT(139.7321078 35.7143777),10531.0
三筋二丁目 - 2609,POINT(139.7878828 35.7055059),10531.0
本郷二丁目 - 3328,POINT(139.7613344 35.7029649),10531.0
代田二丁目 - 648,POINT(139.662514 35.658323),13091.0
東上野五丁目 - 641,POINT(139.7824978 35.7146649),8997.0
東上野五丁目 - 640,POINT(139.7824443 35.7146775),8997.0
神泉町 - 4213,POINT(139.6923806 35.6553228),10021.0
小島二丁目 - 2650,POINT(139.7833557 35.7053222),13093.0
早宮二丁目 - 3601,POINT(139.6535579 35.756819),12071.0
早宮二丁目 - 3602,POINT(139.6535658 35.7568121),12071.0
西落合二丁目 - 249,POINT(139.6747024 35.7223825),14631.0
西落合二丁目 - 251,POINT(139.6746963 35.7223871),14631.0
西落合二丁目 - 250,POINT(139.6746926 35.7223925),14631.0
下連雀七丁目 - 2802,POINT(139.5645414 35.6913494),9513.0
北町八丁目 - 1094,POINT(139.6492747 35.7685874),10025.0
上野七丁目 - 2360,POINT(139.7807472 35.7152169),10537.0
東上野三丁目 - 619,POINT(139.7819039 35.7095221),11561.0
亀沢一丁目 - 1179,POINT(139.7988072 35.6979024),13099.0
亀沢一丁目 - 1178,POINT(139.7988218 35.6979163),13099.0
久本一丁目 - 2661,POINT(139.6127746 35.598164),9005.0
赤羽南一丁目 - 1189,POINT(139.724649 35.775269),10029.0
東上野六丁目 - 650,POINT(139.785382 35.7140707),9009.0
台東区 - 2087,POINT(139.7854364 35.71433),9009.0
東上野三丁目 - 618,POINT(139.7789596 35.7115576),11569.0
東上野三丁目 - 601,POINT(139.7792527 35.7115882),11569.0
東上野三丁目 - 595,POINT(139.7792467 35.7115656),11569.0
中野四丁目 - 4024,POINT(139.6628951 35.7077966),9523.0
根岸一丁目 - 4113,POINT(139.7791882 35.7203116),10035.0
湯島四丁目 - 2348,POINT(139.7640176 35.7073568),10035.0
湯島四丁目 - 2355,POINT(139.7640262 35.707375),10035.0
根岸一丁目 - 4092,POINT(139.7791137 35.7201503),10035.0
根岸一丁目 - 4100,POINT(139.7790546 35.7202317),10035.0
湯島四丁目 - 2346,POINT(139.7637963 35.7077675),10035.0
台東三丁目 - 2850,POINT(139.7776406 35.7044929),11059.0
六本木五丁目 - 4218,POINT(139.737123 35.661346),10037.0
六本木五丁目 - 4216,POINT(139.737112 35.661368),10037.0
六本木五丁目 - 4220,POINT(139.737123 35.661343),10037.0
国領町三丁目 - 4363,POINT(139.559121 35.650129),11573.0
毛利二丁目 - 2890,POINT(139.8191412 35.6905167),11573.0
国領町三丁目 - 4368,POINT(139.55925 35.650095),11573.0
国領町三丁目 - 4364,POINT(139.559131 35.650089),11573.0
国領町三丁目 - 4366,POINT(139.559224 35.650047),11573.0
国領町三丁目 - 4417,POINT(139.559305 35.650153),11573.0
毛利二丁目 - 2892,POINT(139.8190765 35.6906598),11573.0
国領町三丁目 - 4365,POINT(139.559213 35.650034),11573.0
毛利二丁目 - 2888,POINT(139.8191409 35.6905032),11573.0
国領町三丁目 - 4369,POINT(139.559268 35.65014),11573.0
毛利二丁目 - 4653,POINT(139.8190771 35.6906444),11573.0
国領町三丁目 - 4367,POINT(139.559231 35.650067),11573.0
本郷五丁目 - 2266,POINT(139.7586356 35.7101292),12085.0
東一丁目 - 474,POINT(139.7096536 35.6551864),14133.0
下宮比町 - 3934,POINT(139.7427733 35.7042618),10039.0
下宮比町 - 3930,POINT(139.7427619 35.704265),10039.0
下宮比町 - 3933,POINT(139.7427541 35.7042631),10039.0
津久戸町 - 3891,POINT(139.741879 35.7042645),10039.0
津久戸町 - 3890,POINT(139.7422394 35.7042651),10039.0
王子本町一丁目 - 1273,POINT(139.7346371 35.7544182),13111.0
王子本町一丁目 - 1272,POINT(139.7344047 35.7541652),13111.0
王子本町一丁目 - 1275,POINT(139.7349686 35.7537342),13111.0
台東二丁目 - 2926,POINT(139.7802764 35.7030554),14135.0
鳥越一丁目 - 2772,POINT(139.7815303 35.7029344),14135.0
台東二丁目 - 2928,POINT(139.7807298 35.7031103),14135.0
上野六丁目 - 2426,POINT(139.7772073 35.7088065),8505.0
上野六丁目 - 2416,POINT(139.7772949 35.7092601),8505.0
水道一丁目 - 3968,POINT(139.7409048 35.7089393),9017.0
渋谷二丁目 - 589,POINT(139.707037 35.657999),9529.0
春日一丁目 - 4622,POINT(139.7504256 35.707117),15673.0
元浅草四丁目 - 364,POINT(139.7875208 35.7106053),11067.0
